,user,location,text 
898,GamesByKinmoku,"Frankfurt, Hessen",Wow #GameDevPaidMe has really opened my eyes. Y’all rich or what?
899,disco_jill,"Montréal, Québec","salary transparency benefits everyone:
* 2019, #GameDevPaidMe equiv of $36k USD freelance narrative design, lots of ups &amp; downs.
* 2011 Starting salary as a staff writer was $45k 
* Yearly average ~$45k

Cis straight ww, 20 yrs tech, 9 games. Amounts adjusted from CAD."
900,UnicornDevGames,gumroad.com/shayleenhulbertart,"Artist here! #GameDevPaidMe
-First job in a mobile company £23k a year
-Was there for 2.5yrs and my wage was £25k (the same as another person with twice my exp who had been there for 4yrs) 
-The next person who took the same role as me 2yrs later was given £20k as a starting wage"
901,teriarchibbles,"San Francisco, CA","#GameDevPaidMe I was paid 48K when I was hired at Zynga in 2011 as an artist. I was desperate for work after being laid off at another game company in 2010 making 30K. I fell for the “ppl get quarterly raises, you’ll make X amount in no time” line. 2months later company went IPO"
902,Roxyorz,New Jersey,"#gamedevpaidme
All are USD New Jersey/NYC, which is a high cost of living area in the US. All are before taxes. All include full benefits.
Jr programmer (generalist) 2011- 65k
Programmer (gameplay) 2012- 78k
Sr programmer (generalist) 2014- 91k
Lead engineer 2020- 115k"
903,Misfortuneee,La,#GameDevPaidMe just reminding me how chronically underpaid artists are. 😬
904,AlpacaAsh,"Austin, TX","#GameDevPaidMe
Advice from a dev who relocated across the US multiple times for work. Don't forget to negotiate for relocation packages to cover your move. A relocation package SHOULD cover the whole move. If it doesn't, you might want to reconsider if they won't go any higher."
905,janamakesgames,"Berlin, Germany","#GameDevPaidMe 
Year 1-4, Localization QA: 37k CAD (benefits)
Year 4-5, Junior Writer: 35k CAD (one bonus of 1k)
Year 5-6, Writer: 59k CAD (no bonuses, benefits)
Year 6-7, Writer: 85k CAD (no bonuses, benefits)
Year 7-9, Senior Writer: 90K CAD (bonuses, no benefits)"
906,megraeart,"Fort Worth, TX","Playtest Intern - $8 an hour
Temp Playtester - $10 an hour

Freelance game art rates - $20 - $28 an hour

#GameDevPaidMe

My rates will always feel low because I live in an area where cost of living is low, but I hope I can actually earn a salary some day..."
907,Aly_Amez,"Los Angeles, CA",same with #gamedevpaidme https://t.co/BC9EeDT3xs
908,gabbydarienzo,"Toronto, Ontario","I’m happy to see #GameDevPaidMe trending! Salary transparency is so important, especially for folks new to the industry who may or may not know what is considered fair compensation. 

I’m going to share mine here ($ in CAD) 👇"
909,GoodMorniiing,she/her | NC,"Reading through #GameDevPaidMe is wild to me. Especially when looking at community work numbers.
Granted it is based on location and if these positions offer benefits. But i appreciate the transparency in the community"
910,eldritch48,"Vancouver, B.C. Canada","#AnimationPaidMe #PublishingPaidMe and #GameDevPaidMe are crucial to people taking control of the industries they work in.  Knowledge is power, and everyone wins when everyone knows."
911,lazerbreadryan,"Huntsville, AL","#GameDevPaidMe As a white straight cis gendered dude in Alabama, I made this:
Mentor Graphics, intern: $14/hr
Torch Technologies, software dev: $65k a year
SAIC, game dev engineer: $86k a year

I am at about 3 years experience now with a BS in computer science."
912,tiedtiger,Seattle,If you want to figure out a studio budget (say if you’re thinking of starting one up) the #GameDevPaidMe thread is a goldmine.
913,DaveTheGame,"Burtonsville, MD","Hey #GameDevPaidMe #RealGameIndustry folks - I’ve worked with dozens of board game and RPG companies and am not shy about money talk so if you have questions about rates, contract details, feel free to email me at my first name @ https://t.co/RNTMaWQ6AK"
914,amilanuh,,"#GameDevPaidMe

Joining along, I believe in salary transparency. As a background I have a BS in Game Art &amp; Animation, am a white woman, and have negotiated both salaries.

▪️UI/UX Designer $52k USD (Remote, Burlington VT, USA)
▪️UI Artist $60k CAD (Montréal Canada)"
915,_chirographum_,,"#GameDevPaidMe
Context: Montreal; MA English Lit; 4 yrs in technical writing: 18 yrs in gamedev; CAD) 

Tech writing: 50K
Mobile game designer: 45K
4 yrs freelance: 25-45/hr. 
Part time educational game design: 36K
Lead game design: 43K to 89K over 11 yrs"
916,TheMageling,North Carolina,"Okay #GameDevPaidMe, let's break it down:

In QA in 2007, about $8/hour then got hired full time at about $20k
Started as a Mission Scripter in 2009 at $32k
When I came out as a trans woman in 2016 I was a Senior Game Designer making $55k
Now I'm a Lead Game Designer at $75k"
917,yeojoey,"Pittsburgh, PA",i wanna see #GameDevPaidMe for singaporean game companies but if anything the stigma over sharing one's salary is even higher in SG than the US
918,gwendybee,,"I'm starting to see #PublishingPaidMe, #GameDevPaidMe, and #ComicsPaidMe going around -- can we get a #TTRPGSPaidMe going too? Wage transparency helps everyone!!"
919,norrit,Houston TX,#GameDevPaidMe '17 $60k Linux engineer #6ftstudios '18 $65k Linux/Jr. Devops Engineer. No more #houston based game devs. 😭😭😭😭
920,noah_bench,"Sacramento, CA","#GameDevPaidMe all values in USD

yr 1 - $46k asc env artist @ EA Sacramento 
yr 2 - $47k asc char artist 
yr 3 - $56k
yr 3.5 - ?? artist I (off cycle)
yr 4 - $70k artist II
yr 5 - $77k
yr 6 - $100k artist II @ EA Redwood Shores
yr 7 - $120k tech artist @ Niantic SF
yr 8 - $128k"
921,artsymusings,PK,"#PublishingPaidMe, #ComicsPaidMe, #AnimationPaidMe and #GameDevPaidMe are all so damn revealing if not completely shocking"
922,Combrod_,,"#GameDevPaidMe Currently:

Senior Producer, ESG Boston: $100k salary and benefits

Lotta non-game dev tech work in between some of those, helped me to increase my pay a whole bunch."
923,Combrod_,,"#GameDevPaidMe Let’s see how much I remember:

QA Intern, Tap Lab: $10/hr
QA Tester, Zapdot: $15/hr
QA Tetser, Demiurge: $10.50/hr
QA Tester, Ghost Story: $20/hr
Product Manager, Earplay: $45/hr
Senior Producer, Disruptor Beam: $100k salary and benefits"
924,Scapes,Irvine via Miami,"⚠️ Exactly this: salaries and hourlies without regional context (cost of living, currency, seniority) makes the data unquantifiable. 

For each job, be sure to include your:
🌍 Location
💱 Currency
✏️ Experience Level

#GameDevPaidMe https://t.co/ok2XV48paU"
925,Tamrielo,,"#GameDevPaidMe —sure, I can do this:

Designer, Midway, 2007-8: $42k/yr
Designer, Zenimax Online, 2008-2014: 45k - 52k/yr"
926,ArtilleryHambo,at home,So what's #gamedevpaidme ? as I understand eveyone shares their salaries for visibility? So you can evaluate if you are fairly compensated?
927,mrkevinstewart,Toronto,"#GameDevPaidMe

All numbers CAD:
 
SE2 at EA(2011): 72k
SE3 at EA at lay-off (2016): 97k
2 weeks later at Zynga (PSE): 120k

It’s gone up significantly since having been promoted to Architect.

It’s worth noting I’ve done most of this as backend server dev. Great opportunities"
928,APlayingField,Denver,"#GameDevPaidMe
$10/hr as QA contractor at Vicarious Visions 
$12/hr, then $15/hr, then $18/hr as QA contractor at OSE
$40k/yr then $45k/yr as full-time QA at OSE
$45k/yr as level designer at my current job"
929,LiamODC,"Guildford, England","#GameDevPaidMe 
£23k - Junior Programmer ('18-'19)
£27.5k - Mid Programmer ('19-Present)

for reference, I live/work in Guildford (nearish London) and pay £755 a month for rent, which is around standard."
930,Nick_Mudry,"Connecticut, USA","#GameDevPaidMe 

- $12/hour - Publishing Associate 
- $15/hour - Associate Product Manager / Community Manager
- $38k -&gt; $41.5k (plus benefits) - Community Manager 

This is United States, specifically Boston area."
931,CSCProgrammer,,#GameDevPaidMe 3 pounds from one of my games 😂😂😂😂
932,hypathie_,"London, England","Reading #GameDevPaidMe as an European, I'm sweating"
933,sinnedaria,"Hawthorne, FL","I'll contribute to this. For relevant info, I am white and was still identifying as female at the time. This is in the US, in Florida.

#GameDevPaidMe

Freelance Writer/Designer - $10-$15/hr
Writer, Trendy Entertainment - $32k/yr"
934,brittanyadesso,"Maryland, USA","repost w/ clarfications: 

#gamedevpaidme 

Contract QA tester - $15/hr (2017-2018)
QA Tester - $18.26/hr =&gt; $18.94/hr (2018-present)

USD
Maryland, USA 
BA in Communications, no relocation assistance, benefits that include decent health insurance"
935,Marri,Montreal,"Ok #GameDevPaidMe. 
This is in Montreal. I have an MA, and 3 prior years of editing/writing/gamedev in eLearning, now am at my 4 year mark as a Game Writer. I make 54k CAD, or ~$40k USD. I'm on the cusp of a level and salary raise. I'm a white 'woman'."
936,EscoBlades,"Toronto, Ontario","For #GameDevPaidMe to work nearly as well as the Publishing tag, folks taking part especially need to include their location (and by extension, currency, cos not everyone is in the US) and their experience level at specific salary changes."
937,iddqd_Aj,"Los Angeles, CA",#GameDevPaidMe is WILD
938,FoxRavenStudios,,"Hopefully im not wasting anyone's time as i love seeing everyone share their info. Im am writing this for future reference as we're a brand new indie team of 2 trying to make what we can on our own. #GameDevPaidMe 
$25 which was a donation for our first level game demo download!"
939,BenJoe72,"Budapest, Hungary","Wow, it's so ""great"" to see the #GameDevPaidMe hashtag that people make at least triple the amount of money on random internships that I made as a senior web developer here. Our economy is fucked up."
940,IsaacSchutz,"Boston, MA","#GameDevPaidMe 
I charge around $200-300/min of music and $75-100/hour for recording for my freelance rates. Hopefully I’ll find some in house position one day though 💜"
941,beccahallstedt,"Chicago, IL","remember when reading through #gamedevpaidme, almost all US game jobs are in the most expensive cities and many don't provide benefits like health insurance.

workers are also strung along from contract to contract for years with zero job stability. absolutely zero."
942,protomelvin,"Vancouver, British Columbia","#GameDevPaidMe in CAD

All as a game designer, living and working in Vancouver:

Artcode (2015-2016) - 36k (never got a raise)
(&lt;=12 ppl)

Kemojo (2017-2017) - 45k (only worked here 8 months or so)
(&lt;= 20 ppl)

TGS (late 2017-present) - 50-63k (got a raise annually) 
(&lt; 40 ppl)"
943,snidelyhazel,Los Angeles,I'm embarrassed to tell what #GameDevPaidMe 'cause I'm realizing just how chronically underpaid I was.
944,thewritegame,,Hi #GameDevPaidMe would you all be willing to fill out a public spreadsheet on this stuff that people can refer to in the future?
945,_emnays,he-him ,"People in #GameDevPaidMe please SELF IDENTIFY. are you white, cis, straight? This is part of the utility of this information for marginalized people looking for wage transparancy!!!"
946,tha_rami,"30,000ft","If you're watching the lovely #GameDevPaidMe from outside the main game dev hubs, please remember that countries &amp; their districts/states/provinces can wildly vary in pay, laws, (collective) negotiation, taxation, and social services provided."
947,PupToro,,"Since I'm going back into the industry later this month after a hellish 10 year hiatus in non-Games QA World #GameDevPaidMe:

- $9/hr for contract QA work at THQ in 2009. 
- ??????? for ???? (TBA at a later date) $26/hr."
948,Slide20XX,Seattle,"#GameDevPaidMe is amazing! Can we get #GameAudioPaidMe trending, #gameaudio?"
949,varricsbianca,"Montréal, Québec","Adding my voice to this
#GameDevPaidMe (In CAD)

Assistant Level Designer: 50k—&gt;52k (raise)
Associate Level Designer (now): 59k"
950,girl_debord,"Erie, PA","#GameDevPaidMe

Love this tag! Transparency is key!

Freelancing: $12 - $30 /hr. This was low &amp; if I start freelancing again I won't take anything below $25/hr (which is still low lol)

Full time engineer at Whitethorn Digital, a startup publisher and indie studio: $35k"
951,HungryAndAngry,"Philadelphia, PA","Pro-Tip: You’ll better leverage yourself to making more money once you take the first steps towards finding a new company. 

Don’t stay complacent unless you’re LOVING your pay, for the work you’re doing, and in your ideal work environment  #GameDevPaidMe"
