,user,location,text 
656,tipsheda,"Rochester, MN, US","#GameDevPaidMe 
2017: $0
2018: $2
2019: $0

I should probably start selling some of the games I release, at least to not contribute to devaluing other indie games.

The $2 was because I forgot I left donations open on a project and I immediately turned it off when I got that."
657,Anya_The_Artist,UK,#GameDevPaidMe So I'm not really into sharing numbers right now but I will say that since starting freelance on the side at the end of 2018 I have increased my daily rate by 420%. I have not had my rate turned down. YOUR SKILLS ARE WORTH IT.
658,Juperanium,Where the universe takes me.,"#GameDevPaidMe 13/hr QA at activision in Minneapolis, MN. Black cis male. We are all contract workers and there is no option to negotiate more or less."
659,Defective14,"Virginia Beach, VA","#GameDevPaidMe 

The following is what I earned as QA Tester at the listed studios

Activision: $10/hr
Infinity Ward: $12/hr
Nexon: $14/hr then $15/hr when transitioned into a permanent employee."
660,organised,"England, United Kingdom",Pretty interesting reading — #GameDevPaidMe #PublishingPaidMe. Just a reminder it’s not always about the money!  but _exploitation_ is not okay! Know the baseline and ceiling monetary worth of your time peeps.
661,Healer_Wheeler,"Indiana, USA",#GameDevPaidMe I don't get paid lol
662,DivineAscian,"New York, USA",I'm guessing #GameDevPaidMe is another attempt at #GAMERGATE 2.0 or something crazy liberals do? 🤔
663,addiekedavra,"California, USA","Vague, All QA:
- $7.50/hr contract; eventually hired to higher, FT position around $14/hr
- $9/hr (was in between the jobs above)
- $14.50/hr
- $25/hr -&gt; $27/hr
- $32/hr
- $35/hr

#GameDevPaidMe"
664,hopscorbun,Galar Region,"#GameDevPaidMe aka, ""I'm gunna determine my self worth and the worth of others solely by how much there getting paid and then wonder why I'm burning out on game development so quickly"" 

This is why I refuse to engage in stuff like this. A number should'nt determine your worth"
665,skipper,"los angeles, ca","me, writing down all the salaries from #GameDevPaidMe: https://t.co/f3uLS9rOZo"
666,justintelmo,,"#GameDevPaidMe

Game Eng 1, Big Fish Games: 75 -&gt; 82k ('13-'15)

Backend Engineer, KIXEYE: 100k ('16-'18)

Backend Engineer, Glu/Crowdstar: 130k ('18-Present)

I had it easier than a lot of people. Still grinding though. https://t.co/rAY2nwpQzu"
667,SonnyBurge,Florida,"#GameDevPaidMe 
3D Animator here.

Jan 2018 - First real game I worked on that wasn't someone's hobby project that had no real money. I was paid $500/mo for a year. Total : $6,000 USD

This was the start of my career and there was no negotiating pay.  

1/X"
668,PeopleCallMeDut,"Baton Rouge, LA","#GameDevPaidMe

QA Tester - $9.50/hr (5/17-7/18)
Lead Tester - $12/hr (7/18-11/18)
QA Tester - $9.50/hr (2/19-4/19) then $11.75 (4/19-9/19) and then $12.75 (9/19-11/19) after two raises 
Senior QA Tester - $13.75/hr (11/19-3/20)

All in Baton Rouge, LA."
669,Shady11L,,#GameDevPaidMe is very depressing since that's what I want to do
670,Burrito_Dream,,"#GameDevPaidMe
2009, 10/hr as a subcontractor
Sony Online Entertainment
GameMaster for EverQuest"
671,siegefault,Lagrange ２,"#GameDevPaidMe 

I draw pretty pictures for UI and shit. I work very fast.

Previous work is negligible (short contracts)
Start Salary @ EA $55857 (as the sole artist on a title lol)
End Salary @ EA $61222 (as a lead in all but name)
Current Salary @ ZOS $70772 (/shrug)"
672,ShadoWhisps,"San Diego, CA","#GameDevPaidMe
Cis white female
Audio QA Tester: started at $11, ended at $14, contracted 
Lead audio QA Tester: $25 an HR full time with benefits
Keep in mind I was fast tracked for my position. Most testers I know make min. and have to ask for a raise or else it wont happen."
673,RealJazzy_Jeff,the back of the chipotle line,Me reading these  #GameDevPaidMe tweets 😳
674,Will_Odinson,"Leamington Spa, England","#GameDevPaidMe 

First month as a QA intern at a German company: €450, then the national minimum pay for interns went up to something more ‘liveable’

UK QA: £18-21k outside London (Brighton and Leamington)

I’m QA, I know it’s probably classed as ‘underpaid’, but I get by"
675,chengeling,in the abyss,"Looking at #GameDevPaidMe  and semi-depressed at all the women/ nb who left because of studio bs. If we paid everyone more fairly, it'd be a start to retaining diverse talent."
676,MainEventTV_AKA,,"Gamers, I advise you look at the hashtag #GameDevPaidMe"
677,Eippolito,"Los Angeles, CA",One thing I’d love to see is improvements to wage structure to promote tenure. A wage multiplier added to your salary that increases per year. Your multiplier increases per year and remains with role changes. #GameDevPaidMe
678,UrbanRBX,England,#gamedevpaidme is trending. Looks like these devs are earning a fraction of what #roblox developers are earning. Wonder when the industry will catch on and realize user-generated content is the way to go
679,TrashbearArt,The Abyss,How it feels looking at #GameDevPaidMe posts while going to college for Game Design https://t.co/TX2CvdfYmw
680,DAwesme,"Texas, USA","Looking at #GameDevPaidMe It's not going to pay well, but that's Ok, as long as I enjoy making the games I make. Hopefully that will remain true once I actually enter the industry..."
681,lilfidget,Seattle → Los Angeles,"#GameDevPaidMe 

About Me: Hispanic, Cis Woman, Pansexual

ExatoGames: $24 per hr about 50k annually

Riot Games: $32.92/hr roughly 64k annually https://t.co/kv743jmbJy"
682,StygianTendency,"Arkansas, USA",@PaweSasko You should totally do #GameDevPaidMe
683,mikekasprzak,"London, Ontario, Canada","#GameDevPaidMe hashtag reminds me how poorly I did at startups the past 20 years, despite titles like ""Senior"" and ""Technical Director"". I'm glad I spent most of it working for myself. I don't think I ever earned more than US $50k/yr. Made that in 3 months at a cable company. 🤦‍♂️"
684,RoAnnaSylver,"Portland, OR","Oh cool, #GameDevPaidMe is a thing too, this should be interesting.

I've written 1 pro game for $5k, which worked more like a book advance (DAWNFALL, interactive fiction, SFF/romance).

I'm a white, disabled, nonbinary/genderfluid person!"
685,king_spooner,,Too embarrassed to share. #GameDevPaidMe
686,ManuelGraph_NYC,"Bronx, Ny","Here Im reading your tweets while Im currently self teaching myself game development to make games for free
#GameDevPaidMe"
687,KielenKing,The Cocoa Corner,Damn... #GameDevPaidMe is utterly depressing. If you're a AAA game house. PAY YOUR PEOPLE. MORE.
688,lackofrealism,🏔️ in the mountains 🏔️,"I have very little of value to add to #GameDevPaidMe, since five of the roughly seven years I have thus far in gaming adjacent work were freelance/consulting/etc., but I will say this:

You sure can see how woefully underpaid almost everyone in the industry has been, or is."
689,GrantPDesign,"Burbank, CA","#GameDevPaidMe
I'm a white male game designer. Worked in SF &amp; LA @ AAA companies. 

-SF Design Intern - $18/hr
-SF Contract Designer - $20/hr
-SF Assoc. Designer - $50K
-SF Designer - $65K -&gt; $74K (title change) then $89K (fought for)
-LA Designer - $89K (but much better bonuses)"
690,BeardedASMR,"Tacoma, WA","#GameDevPaidMe shows that, unless I get really lucky or somehow leverage relationships, I can never pivot into the games industry and expect similar pay to what I make now in live events. I’d love to be a full time game sound designer, but it just don’t make sense."
691,colorblindmess,Mount doom! Maybe Seattle.,"#GameDevPaidMe 6/6

Last thing is, even on entry level roles we're all responsible to shape the culture and practices on work environments, so YES, we can take actions and speak when seeing unfair or wrong things affecting others.

If you have questions I'm happy to help! ✌️🏾"
692,JC_Bailey1112,USA,"#GameDevPaidMe I released my first solo-developed indie game a few months ago on Itch and have made about $70 from it. Planning on releasing my next game on Steam later this year, so we'll see how that goes... 😉

#gamedev #indiedev #indiegames #gaming"
693,colorblindmess,Mount doom! Maybe Seattle.,"#GameDevPaidMe 5/6

I believe art-tests aren't necessary in most cases if interviewers are experts in their fields. 

I was taken advantage professionally many times in the past due to race, not caring about reading contracts and trusting the wrong people. Get informed!

..."
694,colorblindmess,Mount doom! Maybe Seattle.,"#GameDevPaidMe 4/6

When Jr. I took art-tests to get jobs, It's a way to prove you can do the work displayed on your portfolio.

People lie and use other people's work-samples to apply for jobs, so art-tests still exists if you're a newcomer and most companies won't pay for it..."
695,realGuattari,they,"lol watching #GameDevPaidMe trending and I'm thinking about all the fucking indie game dev scams that I saw in 2017 

be careful out there"
696,colorblindmess,Mount doom! Maybe Seattle.,"#GameDevPaidMe 3/6

As a person of color I saw myself, other Poc, Black and specially Women getting much lower pay than Caucasian co-workers. I question it and got fired.

I used that break to be angry, sad but mostly invest my efforts on new skills, so my work would do the talk."
697,colorblindmess,Mount doom! Maybe Seattle.,"#GameDevPaidMe 2/6

Keep in mind how vastly different are pay rates / taxes / currencies world-wide

Also I personally do not focus on money, I want fair pay but I took large pay cuts in-between jobs including my current, so I can focus on career goals and mental health..."
698,BrandenMid,"Cincinnati, OH","All with full benefits.

Keep an eye out of adjacent jobs where you can use skills in different fields they need you too and will pay more. #GameDevPaidMe 

Can always do indie on the side"
699,colorblindmess,Mount doom! Maybe Seattle.,"#GameDevPaidMe 1/6

USD (Yr)

97-07: Advertisement in Brazil : 0 to 25K 

Game career start:
07: Indie studio - Owner : -40K
13: Epic Games - Sr Ui Artist : 118K
16: Ready at Dawn - Lead Ui Artist : 114K
17: Microsoft - Ui art Lead : 165K
19: Current - Head of Ui : Under NDA"
700,TheBioshockHub,Rapture,"#GameDevPaidMe (If any Game Devs are looking for voice actors, I'm of service)."
701,_Mutiny27_,,"If anyone has any extra money please give to this woman, I saw her story on Snapchat and it truly broke my heart.
https://t.co/jKMFWkZtrF

#GameDevPaidMe #transwomenaremen #STFUHillary"
702,Eippolito,"Los Angeles, CA","#gamedevpaidme 

2010 - Zynga (Dallas) - SuperMod/Community $10.75/hr
2011 - 6Waves (SF) - Community Coordinator to CM Lead $39-41k
2013 - PennyPop (SF) - Community Manager/LiveOps Producer $42-43k
2016 - Scopely (LA) - Community Manager $60-70k"
703,LordKazuya1,"Sargatanas, Aether","I hope #GameDevPaidMe continues on reminding people how fucking terrible the video game industry is.

Bobby Kotick is one of the richest men on the planet and he lays off workers while giving himself millions of dollars for that. 

People are not people, they are bodies in the GI"
704,Modular_Squared,Behind you,"@daichifob #gamedevpaidme lol. 45 quid so far, or to put it another way, gamedev bought the kids 3 takeaways 🤣"
705,ryanaeckles,,"Looking through the #GameDevPaidMe is interesting. Glassdoor has always been an good anonymous resource for real salary break-downs by job title.

(not sponsored, I just like data and transparency)
https://t.co/riNA3oR5R8"
706,SomeBraveDude,"Fremont, CA",with all the #GameDevPaidMe posts I wonder if just treating your people right (paying them competitively and other things) would be a competitive advantage that could skyrocket a studio by having/poaching the best talent
707,DevinWatson,,"I do game dev for funsies but figured I'd throw some regular software dev numbers out there.
White/Male/Atlanta

$47k Engineer
$85k Engineer
$135k Senior Engineer
$145k Senior Engineer
$178k Staff Engineer

#GameDevPaidMe
#SoftwareDevPaidMe"
